,level_0,index,date,time,symbol,open,high,low,close,oi,volume,strikePrice,entryPriceCE,exitPriceCE,gainCE,exitTimeCE,entryPricePE,exitPricePE,gainPE,exitTimePE,StrikeGain
9,287,33358,24-01-2022,14:02:00,NIFTY,17102.95,17103,17092.1,17096.4,nan,0,17100,-185.05,159.95,-25.1,15:29:00,-161,199.3,38.3,14:09:00,-660
10,294,34270,24-01-2022,14:09:00,NIFTY,17057.7,17057.7,17046.5,17046.9,nan,0,17050,-200,222.95,22.95,14:17:00,-175.85,129.7,-46.15,15:29:00,1160
11,302,35389,24-01-2022,14:17:00,NIFTY,17097.05,17112.5,17067.95,17107.25,nan,0,17100,-196.1,207.05,10.95,14:24:00,-177.45,151,-26.45,15:29:00,775
12,309,36328,24-01-2022,14:24:00,NIFTY,17140.9,17153.55,17134.5,17153.55,nan,0,17150,-179.1,134.85,-44.25,15:29:00,-170.1,193.3,23.2,14:29:00,1052.5
13,314,36976,24-01-2022,14:29:00,NIFTY,17107.1,17108.4,17072.5,17081.15,nan,0,17100,-189.6,159.95,-29.65,15:29:00,-170.1,199.4,29.3,14:42:00,17.5
14,327,38659,24-01-2022,14:42:00,NIFTY,17053.55,17060.5,17045.3,17046.75,nan,0,17050,-193.3,201.6,8.3,15:00:00,-176.65,129.7,-46.95,15:29:00,1932.5
15,345,41051,24-01-2022,15:00:00,NIFTY,17094.15,17134.65,17092.75,17132.5,nan,0,17100,-173.95,190.65,16.7,15:01:00,-164.9,151,-13.9,15:29:00,-140
16,346,41193,24-01-2022,15:01:00,NIFTY,17134.05,17151.55,17132.75,17150.8,nan,0,17150,-163.85,134.85,-29,15:29:00,-165.85,175.7,9.85,15:29:00,957.5
0,15,2123,25-01-2022,09:30:00,NIFTY,16978.95,16995.95,16978.15,16982.5,nan,0,17000,-157.15,187,29.85,09:38:00,-175.9,33.9,-142,15:29:00,5607.5
1,23,3215,25-01-2022,09:38:00,NIFTY,17043.75,17063.05,17041.45,17058,nan,0,17050,-160.05,177.65,17.6,09:42:00,-156.05,41,-115.05,15:29:00,4872.5
2,27,3767,25-01-2022,09:42:00,NIFTY,17091.35,17111.75,17079.95,17109.85,nan,0,17100,-148.5,162.85,14.35,09:56:00,-161.65,50.1,-111.55,15:29:00,4860
3,41,5599,25-01-2022,09:56:00,NIFTY,17133.8,17152,17131.2,17151.45,nan,0,17150,-135.05,179.15,44.1,15:29:00,-155.5,172.2,16.7,10:10:00,-3040
4,55,7448,25-01-2022,10:10:00,NIFTY,17101.75,17101.75,17068.15,17068.15,nan,0,17100,-151.1,217.3,66.2,15:29:00,-147.75,169.65,21.9,10:11:00,-4405
5,56,7580,25-01-2022,10:11:00,NIFTY,17067.05,17067.05,17031.75,17040.2,nan,0,17050,-160.7,168.65,7.95,11:27:00,-147.7,41,-106.7,15:29:00,4937.5
6,132,16786,25-01-2022,11:27:00,NIFTY,17098.65,17116.95,17098.15,17116.95,nan,0,17100,-139.2,148.25,9.05,13:18:00,-136.9,50.1,-86.8,15:29:00,3887.5
7,243,30266,25-01-2022,13:18:00,NIFTY,17143.25,17157.65,17143.25,17156.55,nan,0,17150,-119.5,135.7,16.2,13:50:00,-116.6,62,-54.6,15:29:00,1920
8,275,34152,25-01-2022,13:50:00,NIFTY,17187.65,17201.95,17187.65,17201.35,nan,0,17200,-106.6,134.2,27.6,14:49:00,-111.05,77.1,-33.95,15:29:00,317.5
9,334,41329,25-01-2022,14:49:00,NIFTY,17246.85,17258.25,17241.85,17257.55,nan,0,17250,-105.55,127,21.45,15:17:00,-98.6,96.5,-2.1,15:29:00,-967.5
10,362,44833,25-01-2022,15:17:00,NIFTY,17298.5,17308.05,17297.3,17307.45,nan,0,17300,-97.5,87.95,-9.55,15:29:00,-94.7,120,25.3,15:29:00,-787.5
0,15,2041,27-01-2022,09:30:00,NIFTY,17015.6,17017.85,16993.05,16994.4,nan,0,17000,-82.2,109.75,27.55,15:29:00,-80,99.9,19.9,09:36:00,-2372.5
1,21,2812,27-01-2022,09:36:00,NIFTY,16961.8,16964.6,16949.25,16949.25,nan,0,16950,-84.1,80.05,-4.05,09:52:00,-77.1,0.05,-77.05,15:29:00,4055
2,37,4823,27-01-2022,09:52:00,NIFTY,16980.75,17007.9,16980.75,17005.2,nan,0,17000,-53.1,109.75,56.65,15:29:00,-83.3,85.25,1.95,11:00:00,-2930
3,105,12759,27-01-2022,11:00:00,NIFTY,16957.25,16957.5,16946.75,16946.75,nan,0,16950,-56.75,160,103.25,15:29:00,-57.75,80.95,23.2,12:11:00,-6322.5
4,176,20570,27-01-2022,12:11:00,NIFTY,16901.45,16902.25,16891.95,16896.2,nan,0,16900,-44.8,62.9,18.1,13:02:00,-52.2,0.05,-52.15,15:29:00,1702.5
5,227,26210,27-01-2022,13:02:00,NIFTY,16940.75,16955.45,16940.75,16955.3,nan,0,16950,-34.6,63.05,28.45,13:14:00,-47.95,0.05,-47.9,15:29:00,972.5
6,239,27560,27-01-2022,13:14:00,NIFTY,16991.35,17012.65,16991.35,17008.1,nan,0,17000,-35.2,60.8,25.6,13:47:00,-43,0.05,-42.95,15:29:00,867.5
7,272,31176,27-01-2022,13:47:00,NIFTY,17042.95,17056.05,17042.95,17056.05,nan,0,17050,-33.7,56.9,23.2,14:23:00,-43.05,0.05,-43,15:29:00,990
8,308,35075,27-01-2022,14:23:00,NIFTY,17090.2,17108.05,17090.2,17105.9,nan,0,17100,-28.1,52.2,24.1,14:34:00,-38.15,0.05,-38.1,15:29:00,700
9,319,36287,27-01-2022,14:34:00,NIFTY,17145.35,17158.4,17145.35,17158.3,nan,0,17150,-23.35,0.05,-23.3,15:29:00,-32.8,52.85,20.05,14:54:00,162.5
10,339,38559,27-01-2022,14:54:00,NIFTY,17106.7,17117.25,17094.55,17096.05,nan,0,17100,-20.95,9.8,-11.15,15:29:00,-18.15,0.05,-18.1,15:29:00,1462.5
0,15,1778,28-01-2022,09:30:00,NIFTY,17269.15,17285.45,17267.6,17285.3,nan,0,17250,-266.05,278.8,12.75,09:32:00,-243,315.7,72.7,15:29:00,-4272.5
1,17,2012,28-01-2022,09:32:00,NIFTY,17298.6,17322.25,17297.65,17314,nan,0,17300,-253.4,274.65,21.25,09:52:00,-254.55,345.7,91.15,15:29:00,-5620
2,37,4349,28-01-2022,09:52:00,NIFTY,17347.6,17355.75,17346.3,17355.65,nan,0,17350,-249,145.7,-103.3,15:29:00,-242.7,265.5,22.8,10:39:00,4025
3,84,9603,28-01-2022,10:39:00,NIFTY,17306.25,17307.95,17286.8,17287,nan,0,17300,-248.55,271.65,23.1,11:50:00,-240,345.7,105.7,15:29:00,-6440
4,155,17441,28-01-2022,11:50:00,NIFTY,17348.6,17356.05,17347.7,17353.1,nan,0,17350,-245.9,145.7,-100.2,15:29:00,-239.7,255.6,15.9,13:40:00,4215
5,265,29338,28-01-2022,13:40:00,NIFTY,17313.25,17314.15,17284.45,17289.15,nan,0,17300,-237.8,161.6,-76.2,15:29:00,-230.1,253.85,23.75,13:45:00,2622.5
6,270,29897,28-01-2022,13:45:00,NIFTY,17278.55,17278.55,17241.3,17248.85,nan,0,17250,-251.85,180,-71.85,15:29:00,-229.75,267.75,38,14:04:00,1692.5
7,289,32084,28-01-2022,14:04:00,NIFTY,17217.7,17218.65,17180.1,17188.5,nan,0,17200,-255.9,200.65,-55.25,15:29:00,-241.75,273.2,31.45,14:15:00,1190
8,300,33351,28-01-2022,14:15:00,NIFTY,17166.6,17166.8,17106.55,17115.4,nan,0,17150,-264.45,274.15,9.7,14:21:00,-249.2,256.85,7.65,15:29:00,-867.5
9,306,34069,28-01-2022,14:21:00,NIFTY,17184.65,17203.85,17182.6,17203.85,nan,0,17200,-248.2,200.65,-47.55,15:29:00,-260.15,284.15,24,14:29:00,1177.5
10,314,35011,28-01-2022,14:29:00,NIFTY,17150.55,17157.55,17138.45,17147.95,nan,0,17150,-252.25,222,-30.25,15:29:00,-257.7,258,0.3,15:01:00,1497.5
11,346,38611,28-01-2022,15:01:00,NIFTY,17139.2,17139.2,17096.2,17097.35,nan,0,17100,-273.35,245.65,-27.7,15:29:00,-232.1,230.95,-1.15,15:29:00,1442.5
0,15,1864,31-01-2022,09:30:00,NIFTY,17311.75,17322.85,17301.2,17301.2,nan,0,17300,-242.95,253.45,10.5,09:46:00,-227.15,219.5,-7.65,15:29:00,-142.5
1,31,3745,31-01-2022,09:46:00,NIFTY,17341.8,17352.4,17341.45,17351.3,nan,0,17350,-226.5,231.95,5.45,15:29:00,-237.55,252.95,15.4,10:02:00,-1042.5
2,47,5572,31-01-2022,10:02:00,NIFTY,17309.6,17310.5,17295.25,17296.2,nan,0,17300,-239.15,256.95,17.8,10:22:00,-230.2,219.5,-10.7,15:29:00,-355
3,67,7799,31-01-2022,10:22:00,NIFTY,17349.15,17355.45,17348.55,17352.9,nan,0,17350,-230,231.95,1.95,15:29:00,-233.55,257.15,23.6,10:44:00,-1277.5
4,89,10226,31-01-2022,10:44:00,NIFTY,17301.05,17301.05,17282.75,17290.3,nan,0,17300,-236.45,259.65,23.2,11:59:00,-232.7,219.5,-13.2,15:29:00,-500
5,164,18201,31-01-2022,11:59:00,NIFTY,17345.75,17352.5,17345.75,17350.4,nan,0,17350,-232,266,34,12:21:00,-235.35,242.55,7.2,15:29:00,-2060
6,186,20639,31-01-2022,12:21:00,NIFTY,17397.8,17401.4,17396.8,17400.95,nan,0,17400,-238.15,206.95,-31.2,15:29:00,-239.25,253.85,14.6,12:42:00,830
7,207,22926,31-01-2022,12:42:00,NIFTY,17366.6,17367.5,17349.75,17349.75,nan,0,17350,-250.8,265.5,14.7,13:18:00,-230.2,242.55,12.35,15:29:00,-1352.5
8,243,26827,31-01-2022,13:18:00,NIFTY,17398,17402.4,17398,17402.15,nan,0,17400,-238.95,206.95,-32,15:29:00,-239.05,260.05,21,13:31:00,550
9,256,28262,31-01-2022,13:31:00,NIFTY,17359.7,17360.45,17340,17348.8,nan,0,17350,-246.35,257.95,11.6,14:26:00,-236.5,242.55,6.05,15:29:00,-882.5
10,311,34276,31-01-2022,14:26:00,NIFTY,17393.65,17401.65,17393.65,17400.55,nan,0,17400,-231,206.95,-24.05,15:29:00,-238,260.35,22.35,10:32:00,85
11,77,8908,31-01-2022,10:32:00,NIFTY,17345.95,17346.95,17340.15,17346.05,nan,0,17350,-229,231.95,2.95,15:29:00,-236.35,242.55,6.2,15:29:00,-457.5
0,15,1860,01-02-2022,09:30:00,NIFTY,17514.4,17524.9,17508.75,17511.95,nan,0,17500,-226.3,245.35,19.05,09:57:00,-217.4,87.85,-129.55,15:29:00,5525
1,42,5059,01-02-2022,09:57:00,NIFTY,17546.8,17552.65,17542.6,17550.95,nan,0,17550,-219.35,157.2,-62.15,15:29:00,-229.5,250.2,20.7,11:36:00,2072.5
2,141,16680,01-02-2022,11:36:00,NIFTY,17499.6,17499.6,17451.65,17464.7,nan,0,17500,-218.3,239.4,21.1,11:46:00,-225.55,87.85,-137.7,15:29:00,5830
3,151,17888,01-02-2022,11:46:00,NIFTY,17539.6,17559.4,17534.5,17559.4,nan,0,17550,-214.35,237.1,22.75,12:01:00,-232.75,109.55,-123.2,15:29:00,5022.5
4,166,19625,01-02-2022,12:01:00,NIFTY,17595.2,17612.95,17594.55,17607.6,nan,0,17600,-211.5,132,-79.5,15:29:00,-226.7,224.35,-2.35,12:34:00,4092.5
5,199,23496,01-02-2022,12:34:00,NIFTY,17557,17558.75,17502.75,17523.1,nan,0,17550,-200,157.2,-42.8,15:29:00,-198.05,184.3,-13.75,13:01:00,2827.5
6,226,26805,01-02-2022,13:01:00,NIFTY,17525.4,17528.25,17474.35,17474.35,nan,0,17500,-180.9,185.5,4.6,15:29:00,-159.45,193.2,33.75,13:03:00,-1917.5
7,228,27056,01-02-2022,13:03:00,NIFTY,17472.2,17479.65,17430.4,17431.55,nan,0,17450,-180.55,217.4,36.85,15:29:00,-168.5,192.05,23.55,13:12:00,-3020
8,237,28153,01-02-2022,13:12:00,NIFTY,17418.55,17420.1,17330.85,17332.7,nan,0,17400,-173.4,252.3,78.9,15:29:00,-166.7,209.9,43.2,13:13:00,-6105
9,238,28284,01-02-2022,13:13:00,NIFTY,17336.2,17352.9,17308.6,17334.5,nan,0,17350,-146.6,292.8,146.2,15:29:00,-185.4,182.8,-2.6,13:14:00,-7180
10,239,28409,01-02-2022,13:14:00,NIFTY,17332.1,17332.25,17268.05,17278,nan,0,17300,-175.3,175.05,-0.25,13:17:00,-156.85,33.4,-123.45,15:29:00,6185
11,242,28792,01-02-2022,13:17:00,NIFTY,17326.75,17376.1,17323.8,17368.3,nan,0,17350,-151.2,174.75,23.55,13:25:00,-187.85,43.45,-144.4,15:29:00,6042.5
12,250,29737,01-02-2022,13:25:00,NIFTY,17374.65,17430.4,17372.5,17416.65,nan,0,17400,-150.4,181.4,31,13:32:00,-191.75,55.35,-136.4,15:29:00,5270
13,257,30569,01-02-2022,13:32:00,NIFTY,17440.25,17453.9,17440.25,17451.6,nan,0,17450,-155.1,174.5,19.4,13:47:00,-174.05,69.65,-104.4,15:29:00,4250
14,272,32284,01-02-2022,13:47:00,NIFTY,17489.05,17505,17488.7,17504.9,nan,0,17500,-148.9,163.45,14.55,14:13:00,-161.05,87.85,-73.2,15:29:00,2932.5
15,298,35195,01-02-2022,14:13:00,NIFTY,17536.6,17555.5,17536.6,17555.5,nan,0,17550,-137.9,175.8,37.9,14:31:00,-150,109.55,-40.45,15:29:00,127.5
16,316,37310,01-02-2022,14:31:00,NIFTY,17599.75,17607.1,17597.95,17605.95,nan,0,17600,-148.95,132,-16.95,15:29:00,-143.7,160,16.3,14:51:00,32.5
17,336,39636,01-02-2022,14:51:00,NIFTY,17559.35,17562.4,17537.7,17549.45,nan,0,17550,-150.85,157.2,6.35,15:29:00,-134.5,109.55,-24.95,15:29:00,930
18,374,44023,01-02-2022,15:29:00,NIFTY,17598.25,17605.8,17596.5,17604.65,nan,0,17600,-132,132,0,15:29:00,-133.25,133.25,0,15:29:00,0
0,15,1835,02-02-2022,09:30:00,NIFTY,17725.4,17732.75,17719.6,17726.9,nan,0,17750,-83.85,92,8.15,15:29:00,-111.1,116.8,5.7,09:34:00,-692.5
1,19,2316,02-02-2022,09:34:00,NIFTY,17710.9,17712.7,17696.35,17699.65,nan,0,17700,-99.3,101.85,2.55,11:49:00,-89.9,30.15,-59.75,15:29:00,2860
2,154,16472,02-02-2022,11:49:00,NIFTY,17745.05,17751.1,17744.65,17750.9,nan,0,17750,-74.15,92,17.85,15:29:00,-80,46.7,-33.3,15:29:00,772.5
0,15,1682,03-02-2022,09:30:00,NIFTY,17740.7,17741.1,17731.65,17736.45,nan,0,17750,-38.5,0.05,-38.45,15:29:00,-47.65,65.05,17.4,09:45:00,1052.5
1,30,3322,03-02-2022,09:45:00,NIFTY,17713.35,17715,17694.7,17695,nan,0,17700,-50.25,0.05,-50.2,15:29:00,-38.65,72.5,33.85,11:57:00,817.5
2,162,16063,03-02-2022,11:57:00,NIFTY,17652.55,17652.75,17644.1,17648.25,nan,0,17650,-39.55,0.05,-39.5,15:29:00,-43.1,66.4,23.3,13:46:00,810
3,271,26523,03-02-2022,13:46:00,NIFTY,17600.9,17602.15,17594.05,17597.55,nan,0,17600,-32.1,0.05,-32.05,15:29:00,-34.75,28.8,-5.95,15:19:00,1900
4,364,35636,03-02-2022,15:19:00,NIFTY,17557.55,17557.55,17545.65,17547.75,nan,0,17550,-21.65,10.35,-11.3,15:29:00,-0.5,0.1,-0.4,15:29:00,585
0,15,1803,04-02-2022,09:30:00,NIFTY,17575.55,17584.45,17575.55,17581,nan,0,17600,-150.9,99.4,-51.5,15:29:00,-173.9,174.9,1,09:35:00,2525
1,20,2380,04-02-2022,09:35:00,NIFTY,17567.35,17569.2,17544.65,17545.2,nan,0,17550,-173.8,184.35,10.55,09:49:00,-152.35,170.25,17.9,15:29:00,-1422.5
2,34,3905,04-02-2022,09:49:00,NIFTY,17597.8,17604,17597.45,17600.65,nan,0,17600,-155.55,99.4,-56.15,15:29:00,-152.9,169.85,16.95,10:06:00,1960
3,51,5682,04-02-2022,10:06:00,NIFTY,17563.75,17563.9,17546.1,17546.2,nan,0,17550,-168.5,122.6,-45.9,15:29:00,-146.2,174.25,28.05,12:19:00,892.5
4,184,18798,04-02-2022,12:19:00,NIFTY,17507.1,17508.55,17491.05,17491.95,nan,0,17500,-163.85,174.9,11.05,13:48:00,-151.45,145.55,-5.9,15:29:00,-257.5
5,273,27542,04-02-2022,13:48:00,NIFTY,17535.35,17562.65,17535.35,17562.65,nan,0,17550,-146.7,122.6,-24.1,15:29:00,-152.8,179.15,26.35,13:18:00,-112.5
6,243,24666,04-02-2022,13:18:00,NIFTY,17497.25,17501.65,17496.65,17499.7,nan,0,17500,-153.65,182.25,28.6,14:09:00,-154.5,145.55,-8.95,15:29:00,-982.5
7,294,29630,04-02-2022,14:09:00,NIFTY,17551.45,17553.6,17548,17550.05,nan,0,17550,-152.9,122.6,-30.3,15:29:00,-145.9,170.5,24.6,15:28:00,285
8,373,37852,04-02-2022,15:28:00,NIFTY,17501.5,17502.25,17496.4,17498.35,nan,0,17500,-151.8,147.75,-4.05,15:29:00,-145.55,145.55,0,15:29:00,202.5
0,15,1758,07-02-2022,09:30:00,NIFTY,17460.55,17467.95,17448.15,17448.65,nan,0,17450,-134.3,43.8,-90.5,15:29:00,-133.05,149.6,16.55,10:01:00,3697.5
1,46,5117,07-02-2022,10:01:00,NIFTY,17415.65,17415.7,17397.3,17399,nan,0,17400,-136.9,56.8,-80.1,15:29:00,-124.85,156.8,31.95,11:09:00,2407.5
2,114,11829,07-02-2022,11:09:00,NIFTY,17355.95,17356.45,17346.75,17348.45,nan,0,17350,-133.6,73.05,-60.55,15:29:00,-131.9,157.15,25.25,12:02:00,1765
3,167,17250,07-02-2022,12:02:00,NIFTY,17318.7,17318.7,17295.8,17297,nan,0,17300,-138.9,92.15,-46.75,15:29:00,-132.1,156.15,24.05,13:31:00,1135
4,256,26472,07-02-2022,13:31:00,NIFTY,17250.9,17259.25,17245.1,17245.6,nan,0,17250,-138.35,115,-23.35,15:29:00,-131.55,156.85,25.3,13:47:00,-97.5
5,272,28225,07-02-2022,13:47:00,NIFTY,17204.25,17209.7,17196.15,17197.6,nan,0,17200,-143.5,140.9,-2.6,15:29:00,-132.25,168.95,36.7,13:56:00,-1705
6,281,29279,07-02-2022,13:56:00,NIFTY,17152.3,17156.3,17146.5,17148.25,nan,0,17150,-150.5,165.5,15,14:25:00,-144.6,111.55,-33.05,15:29:00,902.5
7,310,32663,07-02-2022,14:25:00,NIFTY,17191.5,17208.7,17190.2,17206.1,nan,0,17200,-137.8,140.9,3.1,15:29:00,-148.9,133,-15.9,15:29:00,640
0,15,1748,08-02-2022,09:30:00,NIFTY,17240,17261.55,17238.2,17249.6,nan,0,17250,-115.15,95.3,-19.85,15:29:00,-132.65,148.25,15.6,10:14:00,212.5
1,59,6605,08-02-2022,10:14:00,NIFTY,17200.75,17201.4,17184.8,17194.4,nan,0,17200,-126.75,123.55,-3.2,15:29:00,-123.9,144.4,20.5,10:29:00,-865
2,74,8246,08-02-2022,10:29:00,NIFTY,17155.7,17155.7,17140.65,17142.9,nan,0,17150,-128,155.1,27.1,15:29:00,-120,144.35,24.35,10:40:00,-2572.5
3,85,9489,08-02-2022,10:40:00,NIFTY,17107.3,17109.75,17091.85,17099.5,nan,0,17100,-132.2,190,57.8,15:29:00,-120.45,147.25,26.8,11:03:00,-4230
4,108,12101,08-02-2022,11:03:00,NIFTY,17051.6,17052.2,17043.65,17045.25,nan,0,17050,-124,141.95,17.95,11:17:00,-122.35,38.75,-83.6,15:29:00,3282.5
5,122,13671,08-02-2022,11:17:00,NIFTY,17097.2,17108.1,17096.55,17106.1,nan,0,17100,-114.15,139,24.85,11:37:00,-121.3,51.2,-70.1,15:29:00,2262.5
6,142,15797,08-02-2022,11:37:00,NIFTY,17148,17152.6,17145.8,17152.6,nan,0,17150,-111.15,125.25,14.1,12:04:00,-118.85,66.4,-52.45,15:29:00,1917.5
7,169,18710,08-02-2022,12:04:00,NIFTY,17182.1,17203.2,17181.35,17202.05,nan,0,17200,-98.6,134.15,35.55,12:38:00,-127.8,85.45,-42.35,15:29:00,340
8,203,22351,08-02-2022,12:38:00,NIFTY,17248,17252.4,17245.8,17251.55,nan,0,17250,-105.75,95.3,-10.45,15:29:00,-108.55,129,20.45,13:01:00,-500
9,226,24772,08-02-2022,13:01:00,NIFTY,17219.75,17219.75,17179.2,17186.4,nan,0,17200,-122.2,123.55,1.35,15:29:00,-105.85,133.25,27.4,13:08:00,-1437.5
10,233,25533,08-02-2022,13:08:00,NIFTY,17161.95,17161.95,17145.85,17149.75,nan,0,17150,-122.7,121.2,-1.5,13:32:00,-110,66.4,-43.6,15:29:00,2255
11,257,28095,08-02-2022,13:32:00,NIFTY,17164.05,17201.45,17164.05,17201.45,nan,0,17200,-94.8,123.55,28.75,15:29:00,-128.75,127,-1.75,14:16:00,-1350
12,301,32581,08-02-2022,14:16:00,NIFTY,17167.2,17171,17149.45,17149.45,nan,0,17150,-118.6,132.05,13.45,14:45:00,-103.1,66.4,-36.7,15:29:00,1162.5
13,330,35583,08-02-2022,14:45:00,NIFTY,17194.35,17203.55,17191.7,17202.25,nan,0,17200,-103.9,121.2,17.3,14:58:00,-103.4,85.45,-17.95,15:29:00,32.5
14,343,36938,08-02-2022,14:58:00,NIFTY,17243.6,17252,17241.7,17252,nan,0,17250,-93.6,95.3,1.7,15:29:00,-104.15,107.05,2.9,15:29:00,-230
0,15,1707,09-02-2022,09:30:00,NIFTY,17410.55,17417.2,17403.15,17407,nan,0,17400,-86.8,92.8,6,14:19:00,-74.35,32.35,-42,15:29:00,1800
1,304,28543,09-02-2022,14:19:00,NIFTY,17447.45,17457.45,17446.95,17453.4,nan,0,17450,-63.75,75.25,11.5,15:29:00,-59.05,49.55,-9.5,15:29:00,-100
0,15,1606,10-02-2022,09:30:00,NIFTY,17484.25,17493.45,17467.75,17468.7,nan,0,17500,-49.8,105.15,55.35,15:29:00,-57.85,78.35,20.5,09:45:00,-3792.5
1,30,3107,10-02-2022,09:45:00,NIFTY,17457.25,17457.25,17445.35,17448.55,nan,0,17450,-62.8,62.55,-0.25,10:07:00,-51.8,0.05,-51.75,15:29:00,2600
2,52,5265,10-02-2022,10:07:00,NIFTY,17459.35,17504.4,17459.35,17504.4,nan,0,17500,-38.1,67.85,29.75,10:31:00,-70.65,0.05,-70.6,15:29:00,2042.5
3,76,7652,10-02-2022,10:31:00,NIFTY,17546.85,17557.1,17546.85,17556.25,nan,0,17550,-34.9,59.45,24.55,11:39:00,-35.65,0.05,-35.6,15:29:00,552.5
4,144,13983,10-02-2022,11:39:00,NIFTY,17587.65,17601.75,17587.65,17601.55,nan,0,17600,-29.1,5.4,-23.7,15:29:00,-40.45,0.1,-40.35,15:29:00,3202.5
0,15,1793,11-02-2022,09:30:00,NIFTY,17415.8,17416.55,17399.4,17402.55,nan,0,17400,-153.85,116.65,-37.2,15:29:00,-146.2,177,30.8,09:54:00,320
1,39,4416,11-02-2022,09:54:00,NIFTY,17353.95,17353.95,17341.6,17344.05,nan,0,17350,-151.5,168.5,17,12:44:00,-153,154,1,15:29:00,-900
2,209,21885,11-02-2022,12:44:00,NIFTY,17395.7,17401.6,17395.5,17401.6,nan,0,17400,-140.95,116.65,-24.3,15:29:00,-154.8,171.6,16.8,14:50:00,375
3,335,34592,11-02-2022,14:50:00,NIFTY,17357.75,17357.75,17347.8,17348,nan,0,17350,-151.2,141.9,-9.3,15:29:00,-147.15,154,6.85,15:29:00,122.5
0,15,1925,14-02-2022,09:30:00,NIFTY,16991.2,16993.65,16976.95,16979.3,nan,0,17000,-187.45,201.85,14.4,10:03:00,-206.6,275.35,68.75,15:29:00,-4157.5
1,48,5884,14-02-2022,10:03:00,NIFTY,17045.9,17051.9,17040.95,17051.9,nan,0,17050,-172.75,72.85,-99.9,15:29:00,-183,190.75,7.75,11:37:00,4607.5
2,142,16200,14-02-2022,11:37:00,NIFTY,17008.75,17008.75,16990.9,16992.9,nan,0,17000,-172,90.9,-81.1,15:29:00,-168.25,194,25.75,14:09:00,2767.5
3,294,32299,14-02-2022,14:09:00,NIFTY,16953.6,16956.35,16940.7,16940.9,nan,0,16950,-170.7,111.3,-59.4,15:29:00,-170.9,198.45,27.55,14:27:00,1592.5
4,312,34396,14-02-2022,14:27:00,NIFTY,16902.9,16902.9,16895.4,16897.3,nan,0,16900,-169.05,134.7,-34.35,15:29:00,-174.45,195.75,21.3,15:07:00,652.5
5,352,39093,14-02-2022,15:07:00,NIFTY,16854.5,16854.5,16841.55,16843.85,nan,0,16850,-176,160.35,-15.65,15:29:00,-174.8,196,21.2,15:29:00,-277.5
0,15,1819,15-02-2022,09:30:00,NIFTY,16942.5,16959.1,16940.15,16956.75,nan,0,16950,-144.45,438.95,294.5,15:29:00,-154.4,158,3.6,09:42:00,-14905
1,27,3222,15-02-2022,09:42:00,NIFTY,16932.05,16932.05,16894.65,16894.65,nan,0,16900,-163.95,485.3,321.35,15:29:00,-137.4,168,30.6,10:05:00,-17597.5
2,50,5813,15-02-2022,10:05:00,NIFTY,16860.85,16860.85,16839.25,16842.45,nan,0,16850,-153,171.4,18.4,10:18:00,-145.8,18.75,-127.05,15:29:00,5432.5
3,63,7262,15-02-2022,10:18:00,NIFTY,16896.2,16904.6,16895.75,16902.9,nan,0,16900,-142.4,161.8,19.4,11:07:00,-146.1,21.4,-124.7,15:29:00,5265
4,112,12450,15-02-2022,11:07:00,NIFTY,16948,16953.75,16947.65,16952.95,nan,0,16950,-132.95,156.9,23.95,11:34:00,-141.7,25,-116.7,15:29:00,4637.5
5,139,15393,15-02-2022,11:34:00,NIFTY,16994.75,17006.8,16994.6,17000.65,nan,0,17000,-127.9,168.9,41,11:59:00,-138.45,29.25,-109.2,15:29:00,3410
6,164,18107,15-02-2022,11:59:00,NIFTY,17050.05,17054.2,17048.95,17050.65,nan,0,17050,-140.05,169.85,29.8,12:51:00,-141.35,34.85,-106.5,15:29:00,3835
7,216,23740,15-02-2022,12:51:00,NIFTY,17098.45,17106.7,17098.45,17105.15,nan,0,17100,-140.7,162.95,22.25,13:41:00,-134.7,42.3,-92.4,15:29:00,3507.5
8,266,29022,15-02-2022,13:41:00,NIFTY,17146.05,17153.5,17146.05,17150.3,nan,0,17150,-134,161.55,27.55,13:49:00,-128,51.4,-76.6,15:29:00,2452.5
9,274,29947,15-02-2022,13:49:00,NIFTY,17186.7,17201.5,17183.2,17200.6,nan,0,17200,-133.05,161.45,28.4,14:03:00,-138.05,62.65,-75.4,15:29:00,2350
10,288,31548,15-02-2022,14:03:00,NIFTY,17241.1,17258,17241.1,17255.75,nan,0,17250,-132.75,166.05,33.3,14:15:00,-130.85,76.7,-54.15,15:29:00,1042.5
11,300,32947,15-02-2022,14:15:00,NIFTY,17284.95,17303.45,17284.95,17300.2,nan,0,17300,-138.75,153.95,15.2,14:52:00,-145.4,93.3,-52.1,15:29:00,1845
12,337,37112,15-02-2022,14:52:00,NIFTY,17342.95,17352.65,17342.95,17351.5,nan,0,17350,-125.8,128.35,2.55,15:29:00,-119.75,114,-5.75,15:29:00,160
0,15,1834,16-02-2022,09:30:00,NIFTY,17391.15,17410.4,17389.25,17408.1,nan,0,17400,-91.85,38,-53.85,15:29:00,-103.95,117.65,13.7,09:53:00,2007.5
1,38,4539,16-02-2022,09:53:00,NIFTY,17356.8,17359.95,17343,17346.85,nan,0,17350,-102.15,55.85,-46.3,15:29:00,-92.1,129.9,37.8,10:58:00,425
